Timestamp,Source,Speed_Arduino_Original,Speed_Arduino_Calibrated,Speed_Arduino_Filtered,Speed_ANT,Steering,Cadence,Power,ElapsedTime,DistanceTraveled,HeartRate,Grade,Calibration_Coefficient
1728398292.55,ANT,,,,7.776000000000001,,60.0,155.0,57.5,0,0.0,8.748626708984375,0.3323076923076923
1728398293.9585826,Arduino,24.599999999999998,8.17476923076923,8.212211550599744,,27.0,,,,,,8.748626708984375,0.3323076923076923
1728398293.9726164,Arduino,23.400000000000002,7.776000000000001,8.107932028406456,,26.0,,,,,,8.759307861328125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,155.0,57.5,0,0.0,8.759307861328125,0.3323076923076923
1728398294.0030036,Arduino,24.0,7.975384615384615,8.076245611852675,,25.0,,,,,,8.759307861328125,0.3323076923076923
1728398294.0155182,Arduino,23.400000000000002,7.776000000000001,8.004469729481883,,25.0,,,,,,8.759307861328125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,155.0,57.5,0,0.0,8.759307861328125,0.3323076923076923
1728398294.0317993,Arduino,24.0,7.975384615384615,7.99751672285739,,24.0,,,,,,8.759307861328125,0.3323076923076923
1728398294.066078,Arduino,24.0,7.975384615384615,7.992225882692295,,24.0,,,,,,8.759307861328125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.771514892578125,0.3323076923076923
1728398294.091532,Arduino,23.400000000000002,7.776000000000001,7.9405355235031045,,22.0,,,,,,8.771514892578125,0.3323076923076923
1728398294.095532,Arduino,24.0,7.975384615384615,7.948866450653652,,22.0,,,,,,8.771514892578125,0.3323076923076923
1728398294.1185932,Arduino,24.0,7.975384615384615,7.955205809489486,,22.0,,,,,,8.771514892578125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.771514892578125,0.3323076923076923
1728398294.138748,Arduino,23.400000000000002,7.776000000000001,7.912365366218024,,21.0,,,,,,8.771514892578125,0.3323076923076923
1728398294.1625288,Arduino,23.400000000000002,7.776000000000001,7.879766240373288,,21.0,,,,,,8.771514892578125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.756256103515625,0.3323076923076923
1728398294.1810496,Arduino,23.400000000000002,7.776000000000001,7.854960171045131,,21.0,,,,,,8.756256103515625,0.3323076923076923
1728398294.2070441,Arduino,24.599999999999998,8.17476923076923,7.931412836948319,,20.0,,,,,,8.756256103515625,0.3323076923076923
1728398294.2090442,Arduino,24.599999999999998,8.17476923076923,7.9895889408030545,,20.0,,,,,,8.756256103515625,0.3323076923076923
1728398294.2356186,Arduino,24.599999999999998,8.17476923076923,8.033857626789791,,20.0,,,,,,8.756256103515625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.756256103515625,0.3323076923076923
1728398294.2525365,Arduino,24.599999999999998,8.17476923076923,8.067543563611645,,20.0,,,,,,8.756256103515625,0.3323076923076923
1728398294.278597,Arduino,24.599999999999998,8.17476923076923,8.093176633902141,,19.0,,,,,,8.756256103515625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.756256103515625,0.3323076923076923
1728398294.299488,Arduino,25.2,8.374153846153845,8.160346266160904,,19.0,,,,,,8.734130859375,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.734130859375,0.3323076923076923
1728398294.324484,Arduino,25.2,8.374153846153845,8.211458512620936,,19.0,,,,,,8.734130859375,0.3323076923076923
1728398294.3376446,Arduino,24.599999999999998,8.17476923076923,8.202687674765198,,19.0,,,,,,8.734130859375,0.3323076923076923
1728398294.350534,Arduino,24.599999999999998,8.17476923076923,8.19601356905599,,18.0,,,,,,8.734130859375,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.734130859375,0.3323076923076923
1728398294.3703651,Arduino,12.299999999999999,4.087384615384615,7.213816138544824,,17.0,,,,,,8.734130859375,0.3323076923076923
1728398294.3990507,Arduino,24.0,7.975384615384615,7.395874584207565,,17.0,,,,,,8.67767333984375,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.67767333984375,0.3323076923076923
1728398294.4315429,Arduino,24.599999999999998,8.17476923076923,7.582074975899825,,16.0,,,,,,8.67767333984375,0.3323076923076923
1728398294.4479306,Arduino,24.599999999999998,8.17476923076923,7.72376281891891,,15.0,,,,,,8.67767333984375,0.3323076923076923
1728398294.4514432,Arduino,23.400000000000002,7.776000000000001,7.736250494397404,,13.0,,,,,,8.67767333984375,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.67767333984375,0.3323076923076923
1728398294.4705534,Arduino,23.400000000000002,7.776000000000001,7.745752900846658,,13.0,,,,,,8.67767333984375,0.3323076923076923
1728398294.4907036,Arduino,24.0,7.975384615384615,7.800648020977064,,11.0,,,,,,8.67767333984375,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.65478515625,0.3323076923076923
1728398294.5106223,Arduino,24.599999999999998,8.17476923076923,7.890084398683852,,10.0,,,,,,8.65478515625,0.3323076923076923
1728398294.5330694,Arduino,23.400000000000002,7.776000000000001,7.862811699077196,,8.0,,,,,,8.65478515625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.65478515625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.65478515625,0.3323076923076923
1728398294.5757217,Arduino,23.400000000000002,7.776000000000001,7.842058735318875,,7.0,,,,,,8.65478515625,0.3323076923076923
1728398294.592982,Arduino,22.8,7.576615384615385,7.778602584873781,,6.0,,,,,,8.65478515625,0.3323076923076923
1728398294.6084964,Arduino,24.0,7.975384615384615,7.825644750744174,,4.0,,,,,,8.65478515625,0.3323076923076923
1728398294.6110022,Arduino,24.599999999999998,8.17476923076923,7.909105479633489,,2.0,,,,,,8.65478515625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.6456298828125,0.3323076923076923
1728398294.6305172,Arduino,24.0,7.975384615384615,7.9249499858094685,,1.0,,,,,,8.6456298828125,0.3323076923076923
1728398294.6512723,Arduino,24.0,7.975384615384615,7.937006748329536,,-1.0,,,,,,8.6456298828125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.6456298828125,0.3323076923076923
1728398294.6706579,Arduino,24.599999999999998,8.17476923076923,7.993845587260354,,-2.0,,,,,,8.6456298828125,0.3323076923076923
1728398294.6950269,Arduino,25.2,8.374153846153845,8.084761023747646,,-4.0,,,,,,8.6456298828125,0.3323076923076923
1728398294.7381492,Arduino,24.599999999999998,8.17476923076923,8.106278135820402,,-5.0,,,,,,8.646392822265625,0.3323076923076923
1728398294.756015,Arduino,24.599999999999998,8.17476923076923,8.122651426820925,,-6.0,,,,,,8.646392822265625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.646392822265625,0.3323076923076923
1728398294.77053,Arduino,24.599999999999998,8.17476923076923,8.135110564333493,,-7.0,,,,,,8.646392822265625,0.3323076923076923
1728398294.77053,Arduino,25.8,8.573538461538462,8.239919920192785,,-9.0,,,,,,8.646392822265625,0.3323076923076923
1728398294.7979956,Arduino,25.8,8.573538461538462,8.31967384243193,,-9.0,,,,,,8.646392822265625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.646392822265625,0.3323076923076923
1728398294.8105078,Arduino,25.2,8.374153846153845,8.33269768086399,,-11.0,,,,,,8.646392822265625,0.3323076923076923
1728398294.8306572,Arduino,24.599999999999998,8.17476923076923,8.294943744055198,,-12.0,,,,,,8.646392822265625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.646392822265625,0.3323076923076923
1728398294.85059,Arduino,24.599999999999998,8.17476923076923,8.26621515856029,,-13.0,,,,,,8.6578369140625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.6578369140625,0.3323076923076923
1728398294.8727832,Arduino,25.2,8.374153846153845,8.292018681536586,,-14.0,,,,,,8.6578369140625,0.3323076923076923
1728398294.890503,Arduino,25.2,8.374153846153845,8.311653685950795,,-15.0,,,,,,8.6578369140625,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.6578369140625,0.3323076923076923
1728398294.9168687,Arduino,25.2,8.374153846153845,8.326594800724159,,-16.0,,,,,,8.6578369140625,0.3323076923076923
1728398294.9589014,Arduino,23.400000000000002,7.776000000000001,8.194971136328562,,-17.0,,,,,,8.6944580078125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.6944580078125,0.3323076923076923
1728398294.9647675,Arduino,22.8,7.576615384615385,8.047148727120309,,-18.0,,,,,,8.6944580078125,0.3323076923076923
1728398294.9889882,Arduino,24.0,7.975384615384615,8.029992997813887,,-19.0,,,,,,8.6944580078125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.6944580078125,0.3323076923076923
1728398294.9904926,Arduino,24.0,7.975384615384615,8.016938469524474,,-20.0,,,,,,8.6944580078125,0.3323076923076923
1728398295.011007,Arduino,12.299999999999999,4.087384615384615,7.07755023512512,,-21.0,,,,,,8.6944580078125,0.3323076923076923
1728398292.55,ANT,,,,7.776000000000001,,60.0,158.0,57.5,0,0.0,8.6944580078125,0.3323076923076923
1728398295.0479534,Arduino,23.400000000000002,7.776000000000001,7.244519696747647,,-21.0,,,,,,8.70819091796875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,158.0,60.0,0,0.0,8.70819091796875,0.33076923076923076
1728398295.0596578,Arduino,23.400000000000002,7.74,7.362967842396936,,-22.0,,,,,,8.70819091796875,0.33076923076923076
1728398295.0787337,Arduino,24.0,7.938461538461539,7.500543767583593,,-23.0,,,,,,8.70819091796875,0.33076923076923076
1728398295.1085281,Arduino,24.599999999999998,8.136923076923075,7.6526748384375765,,-24.0,,,,,,8.70819091796875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,158.0,60.0,0,0.0,8.70819091796875,0.33076923076923076
1728398295.1287017,Arduino,24.0,7.938461538461539,7.720994213490165,,-25.0,,,,,,8.70819091796875,0.33076923076923076
1728398295.1526563,Arduino,23.400000000000002,7.74,7.725537684045744,,-26.0,,,,,,8.70819091796875,0.33076923076923076
1728398295.1536562,Arduino,24.0,7.938461538461539,7.77643866952287,,-26.0,,,,,,8.70819091796875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,158.0,60.0,0,0.0,8.7158203125,0.33076923076923076
1728398295.1714604,Arduino,25.2,8.335384615384616,7.910058735489028,,-27.0,,,,,,8.7158203125,0.33076923076923076
1728398295.196575,Arduino,25.2,8.335384615384616,8.011735959466641,,-27.0,,,,,,8.7158203125,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,158.0,60.0,0,0.0,8.7158203125,0.33076923076923076
1728398295.220682,Arduino,24.599999999999998,8.136923076923075,8.041662844197601,,-28.0,,,,,,8.7158203125,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,158.0,60.0,0,0.0,8.7158203125,0.33076923076923076
1728398295.2416246,Arduino,24.599999999999998,8.136923076923075,8.06443549095346,,-28.0,,,,,,8.7158203125,0.33076923076923076
1728398295.2688832,Arduino,24.599999999999998,8.136923076923075,8.081764172001598,,-28.0,,,,,,8.70513916015625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,158.0,60.0,0,0.0,8.70513916015625,0.33076923076923076
1728398295.2755616,Arduino,25.2,8.335384615384616,8.142393971047653,,-28.0,,,,,,8.70513916015625,0.33076923076923076
1728398295.2986548,Arduino,25.2,8.335384615384616,8.188529778665686,,-28.0,,,,,,8.70513916015625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.70513916015625,0.33076923076923076
1728398295.3284736,Arduino,24.599999999999998,8.136923076923075,8.176192823827392,,-28.0,,,,,,8.70513916015625,0.33076923076923076
1728398295.3406055,Arduino,24.599999999999998,8.136923076923075,8.166805107160553,,-28.0,,,,,,8.70513916015625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.70513916015625,0.33076923076923076
1728398295.3590896,Arduino,24.599999999999998,8.136923076923075,8.15966159197613,,-27.0,,,,,,8.70513916015625,0.33076923076923076
1728398295.3812366,Arduino,25.2,8.335384615384616,8.201669450076638,,-27.0,,,,,,8.710479736328125,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.710479736328125,0.33076923076923076
1728398295.4041848,Arduino,25.2,8.335384615384616,8.233635026249807,,-26.0,,,,,,8.710479736328125,0.33076923076923076
1728398295.4181259,Arduino,24.0,7.938461538461539,8.16307167177566,,-26.0,,,,,,8.710479736328125,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.710479736328125,0.33076923076923076
1728398295.4504886,Arduino,22.8,7.541538461538462,8.014489668154516,,-25.0,,,,,,8.710479736328125,0.33076923076923076
1728398295.4524941,Arduino,24.0,7.938461538461539,7.996314594553799,,-24.0,,,,,,8.710479736328125,0.33076923076923076
1728398295.481229,Arduino,24.0,7.938461538461539,7.982484403586989,,-24.0,,,,,,8.719635009765625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.719635009765625,0.33076923076923076
1728398295.49071,Arduino,24.0,7.938461538461539,7.97196041967471,,-23.0,,,,,,8.719635009765625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.719635009765625,0.33076923076923076
1728398295.5223951,Arduino,24.0,7.938461538461539,7.963952270137825,,-22.0,,,,,,8.719635009765625,0.33076923076923076
1728398295.5375512,Arduino,23.400000000000002,7.74,7.910414862217365,,-21.0,,,,,,8.719635009765625,0.33076923076923076
1728398295.5517397,Arduino,24.599999999999998,8.136923076923075,7.964563287149925,,-20.0,,,,,,8.719635009765625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.719635009765625,0.33076923076923076
1728398295.5705385,Arduino,24.599999999999998,8.136923076923075,8.005767139955216,,-19.0,,,,,,8.73260498046875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.73260498046875,0.33076923076923076
1728398295.5949013,Arduino,24.0,7.938461538461539,7.98967724972869,,-18.0,,,,,,8.73260498046875,0.33076923076923076
1728398295.6226974,Arduino,24.0,7.938461538461539,7.977433763987918,,-17.0,,,,,,8.73260498046875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.73260498046875,0.33076923076923076
1728398295.6445584,Arduino,24.599999999999998,8.136923076923075,8.015560836333773,,-15.0,,,,,,8.73260498046875,0.33076923076923076
1728398295.6687918,Arduino,11.700000000000001,3.87,7.0245345724906185,,-14.0,,,,,,8.73260498046875,0.33076923076923076
1728398295.6713066,Arduino,24.599999999999998,8.136923076923075,7.290459079936687,,-13.0,,,,,,8.73260498046875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.737945556640625,0.33076923076923076
1728398295.691517,Arduino,24.599999999999998,8.136923076923075,7.4928124129426585,,-12.0,,,,,,8.737945556640625,0.33076923076923076
1728398295.7124856,Arduino,24.599999999999998,8.136923076923075,7.646791719971853,,-11.0,,,,,,8.737945556640625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.737945556640625,0.33076923076923076
1728398295.731269,Arduino,24.599999999999998,8.136923076923075,7.763961161369151,,-9.0,,,,,,8.737945556640625,0.33076923076923076
1728398295.7556074,Arduino,25.2,8.335384615384616,7.900564065792118,,-8.0,,,,,,8.737945556640625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.737945556640625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,60.0,159.0,60.0,0,0.0,8.750152587890625,0.33076923076923076
1728398295.7966707,Arduino,25.8,8.533846153846154,8.051954723524695,,-7.0,,,,,,8.750152587890625,0.33076923076923076
1728398295.8127954,Arduino,24.599999999999998,8.136923076923075,8.072267022182883,,-5.0,,,,,,8.750152587890625,0.33076923076923076
1728398295.828553,Arduino,25.2,8.335384615384616,8.135167183496815,,-4.0,,,,,,8.750152587890625,0.33076923076923076
1728398295.8310573,Arduino,25.2,8.335384615384616,8.183030606882374,,-2.0,,,,,,8.750152587890625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.750152587890625,0.33076923076923076
1728398295.8515263,Arduino,24.599999999999998,8.136923076923075,8.172008268782758,,-1.0,,,,,,8.750152587890625,0.33076923076923076
1728398295.8706315,Arduino,25.2,8.335384615384616,8.211064564605056,,0.0,,,,,,8.750152587890625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.7554931640625,0.33076923076923076
1728398295.8941598,Arduino,24.599999999999998,8.136923076923075,8.193340506405436,,2.0,,,,,,8.7554931640625,0.33076923076923076
1728398295.9155686,Arduino,23.400000000000002,7.74,8.084966183593888,,3.0,,,,,,8.7554931640625,0.33076923076923076
1728398295.9419355,Arduino,24.0,7.938461538461539,8.04994318988248,,4.0,,,,,,8.7554931640625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.7554931640625,0.33076923076923076
1728398295.9514503,Arduino,24.0,7.938461538461539,8.023292695810255,,6.0,,,,,,8.7554931640625,0.33076923076923076
1728398295.9749756,Arduino,24.0,7.938461538461539,8.00301319485879,,6.0,,,,,,8.7554931640625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.7554931640625,0.33076923076923076
1728398295.9934657,Arduino,24.0,7.938461538461539,7.987581655100991,,7.0,,,,,,8.763885498046875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.763885498046875,0.33076923076923076
1728398296.011522,Arduino,23.400000000000002,7.74,7.928395472015609,,8.0,,,,,,8.763885498046875,0.33076923076923076
1728398296.046158,Arduino,23.400000000000002,7.74,7.883358173534732,,9.0,,,,,,8.763885498046875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.763885498046875,0.33076923076923076
1728398296.0709858,Arduino,24.0,7.938461538461539,7.896531030965741,,9.0,,,,,,8.763885498046875,0.33076923076923076
1728398296.0915458,Arduino,24.599999999999998,8.136923076923075,7.953998486050393,,10.0,,,,,,8.763885498046875,0.33076923076923076
1728398296.0925474,Arduino,24.0,7.938461538461539,7.950284266496416,,10.0,,,,,,8.763885498046875,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.76617431640625,0.33076923076923076
1728398296.1120412,Arduino,24.0,7.938461538461539,7.947457957956893,,10.0,,,,,,8.76617431640625,0.33076923076923076
1728398296.1371083,Arduino,24.0,7.938461538461539,7.9453072988898965,,10.0,,,,,,8.76617431640625,0.33076923076923076
1728398296.1554809,Arduino,25.2,8.335384615384616,8.038558099164632,,10.0,,,,,,8.76617431640625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.76617431640625,0.33076923076923076
1728398296.1820347,Arduino,24.599999999999998,8.136923076923075,8.062072957648093,,10.0,,,,,,8.76617431640625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.76617431640625,0.33076923076923076
1728398296.2227397,Arduino,25.2,8.335384615384616,8.127410083727021,,10.0,,,,,,8.77838134765625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.77838134765625,0.33076923076923076
1728398296.2405674,Arduino,25.2,8.335384615384616,8.17712789784682,,10.0,,,,,,8.77838134765625,0.33076923076923076
1728398296.2554715,Arduino,25.8,8.533846153846154,8.262403973737268,,10.0,,,,,,8.77838134765625,0.33076923076923076
1728398296.2554715,Arduino,25.8,8.533846153846154,8.327294187684931,,9.0,,,,,,8.77838134765625,0.33076923076923076
1728398295.05,ANT,,,,7.74,,61.0,161.0,60.0,0,0.0,8.77838134765625,0.33076923076923076
1728398296.2734725,Arduino,25.8,8.533846153846154,8.376671927246761,,9.0,,,,,,8.77838134765625,0.33076923076923076
1728398296.2985165,Arduino,12.299999999999999,4.068461538461538,7.346763112973042,,9.0,,,,,,8.77838134765625,0.33076923076923076
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.795928955078125,0.6321951219512196
1728398296.3178234,Arduino,24.599999999999998,15.552000000000001,9.308284262253713,,8.0,,,,,,8.795928955078125,0.6321951219512196
1728398296.3434682,Arduino,25.2,15.931317073170733,10.891568097914028,,8.0,,,,,,8.795928955078125,0.6321951219512196
1728398296.3829572,Arduino,25.2,15.931317073170733,12.096356495633707,,8.0,,,,,,8.795928955078125,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.795928955078125,0.6321951219512196
1728398296.391538,Arduino,25.2,15.931317073170733,13.013131523956151,,7.0,,,,,,8.795928955078125,0.6321951219512196
1728398296.4015586,Arduino,24.0,15.172682926829271,13.529387886571566,,7.0,,,,,,8.795928955078125,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.795928955078125,0.6321951219512196
1728398296.4170022,Arduino,23.400000000000002,14.79336585365854,13.83155095008846,,6.0,,,,,,8.795928955078125,0.6321951219512196
1728398296.4460025,Arduino,24.599999999999998,15.552000000000001,14.24283672332396,,6.0,,,,,,8.807373046875,0.6321951219512196
1728398296.4644587,Arduino,24.0,15.172682926829271,14.465123175118878,,6.0,,,,,,8.807373046875,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.807373046875,0.6321951219512196
1728398296.490669,Arduino,24.0,15.172682926829271,14.634270444901432,,5.0,,,,,,8.807373046875,0.6321951219512196
1728398296.5065413,Arduino,24.0,15.172682926829271,14.762981837988441,,5.0,,,,,,8.807373046875,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.807373046875,0.6321951219512196
1728398296.5245836,Arduino,24.0,15.172682926829271,14.860923842797005,,5.0,,,,,,8.807373046875,0.6321951219512196
1728398296.5375128,Arduino,24.0,15.172682926829271,14.93545210386117,,4.0,,,,,,8.8134765625,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.8134765625,0.6321951219512196
1728398296.5676236,Arduino,24.599999999999998,15.552000000000001,15.08284233213513,,4.0,,,,,,8.8134765625,0.6321951219512196
1728398296.5819764,Arduino,24.599999999999998,15.552000000000001,15.19499786165057,,3.0,,,,,,8.8134765625,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.8134765625,0.6321951219512196
1728398296.6110265,Arduino,24.0,15.172682926829271,15.189663315287136,,3.0,,,,,,8.8134765625,0.6321951219512196
1728398296.6121116,Arduino,24.599999999999998,15.552000000000001,15.276282517146894,,3.0,,,,,,8.8134765625,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.806610107421875,0.6321951219512196
1728398296.6704867,Arduino,25.8,16.310634146341467,15.52355174585934,,2.0,,,,,,8.806610107421875,0.6321951219512196
1728398296.6865647,Arduino,24.599999999999998,15.552000000000001,15.530352506510777,,2.0,,,,,,8.806610107421875,0.6321951219512196
1728398296.6987011,Arduino,24.599999999999998,15.552000000000001,15.535527496202441,,2.0,,,,,,8.806610107421875,0.6321951219512196
1728398296.7002063,Arduino,24.599999999999998,15.552000000000001,15.539465367226201,,2.0,,,,,,8.806610107421875,0.6321951219512196
1728398296.7276027,Arduino,24.599999999999998,15.552000000000001,15.542461861736085,,2.0,,,,,,8.806610107421875,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.806610107421875,0.6321951219512196
1728398296.7366924,Arduino,25.8,16.310634146341467,15.726098995348526,,2.0,,,,,,8.806610107421875,0.6321951219512196
1728398296.758922,Arduino,25.8,16.310634146341467,15.865836345647752,,2.0,,,,,,8.806610107421875,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.806610107421875,0.6321951219512196
1728398296.78705,Arduino,25.2,15.931317073170733,15.881489986569402,,2.0,,,,,,8.8104248046875,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.8104248046875,0.6321951219512196
1728398296.7930124,Arduino,25.2,15.931317073170733,15.893401511552927,,2.0,,,,,,8.8104248046875,0.6321951219512196
1728398296.8159733,Arduino,24.599999999999998,15.552000000000001,15.811787014064592,,2.0,,,,,,8.8104248046875,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.8104248046875,0.6321951219512196
1728398296.8354833,Arduino,25.8,16.310634146341467,15.931040024512855,,2.0,,,,,,8.8104248046875,0.6321951219512196
1728398296.8602314,Arduino,25.2,15.931317073170733,15.931106254995811,,2.0,,,,,,8.8104248046875,0.6321951219512196
1728398296.8726835,Arduino,25.2,15.931317073170733,15.931156652603395,,2.0,,,,,,8.817291259765625,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.817291259765625,0.6321951219512196
1728398296.8916097,Arduino,24.599999999999998,15.552000000000001,15.840516515918505,,3.0,,,,,,8.817291259765625,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.817291259765625,0.6321951219512196
1728398296.912514,Arduino,24.599999999999998,15.552000000000001,15.7715445586572,,3.0,,,,,,8.817291259765625,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.817291259765625,0.6321951219512196
1728398296.9478753,Arduino,12.299999999999999,7.776000000000001,13.860151875209063,,3.0,,,,,,8.817291259765625,0.6321951219512196
1728398296.9605358,Arduino,25.2,15.931317073170733,14.355278877072863,,3.0,,,,,,8.817291259765625,0.6321951219512196
1728398296.976544,Arduino,24.0,15.172682926829271,14.550685219775762,,3.0,,,,,,8.817291259765625,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.8226318359375,0.6321951219512196
1728398297.004461,Arduino,23.400000000000002,14.79336585365854,14.608699778335861,,3.0,,,,,,8.8226318359375,0.6321951219512196
1728398297.032487,Arduino,24.599999999999998,15.552000000000001,14.834202510358237,,3.0,,,,,,8.8226318359375,0.6321951219512196
1728398297.0334861,Arduino,24.599999999999998,15.552000000000001,15.005797185346719,,4.0,,,,,,8.8226318359375,0.6321951219512196
1728398296.3,ANT,,,,7.776000000000001,,61.0,161.0,61.25,0,0.0,8.8226318359375,0.6321951219512196
1728398297.0534272,Arduino,24.599999999999998,15.552000000000001,15.136370913746076,,4.0,,,,,,8.8226318359375,0.6321951219512196
